city,longitude,latitude,datetime,value,,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
新乡,113.9336005,35.30963993,2020/2/11,53,,0,0,0,56,12,0
安阳,114.3995004,36.10594098,2020/2/11,49,,0,1,0,20,1,0
许昌,113.8584755,34.04143161,2020/2/11,34,,0,0,0,17,2,0
漯河,114.0234208,33.58771071,2020/2/11,33,,0,1,0,18,4,0
洛阳,112.4594213,34.62426278,2020/2/11,29,,0,0,0,16,3,0
焦作,113.2485478,35.22096325,2020/2/11,28,,0,0,0,14,1,0
开封,114.3145926,34.80288581,2020/2/11,25,,0,0,0,11,0,0
鹤壁,114.3035936,35.75235741,2020/2/11,19,,1,0,0,13,3,0
濮阳,115.0355975,35.76759303,2020/2/11,13,,0,0,0,9,1,0
三门峡,111.2065332,34.77832725,2020/2/11,7,,0,1,0,8,1,0
济源,112.6085807,35.07290723,2020/2/11,4,,0,0,0,8,1,0
长沙,112.9454732,28.2348894,2020/2/11,223,,0,0,0,7,2,0
岳阳,113.1354894,29.36317829,2020/2/11,146,,0,0,0,6,1,0
邵阳,111.4744329,27.24527027,2020/2/11,94,,0,0,0,5,2,0
常德,111.7054522,29.03775,2020/2/11,75,,1,0,0,3,0,0
株洲,113.1404708,27.83356764,2020/2/11,71,,0,1,0,3,1,0
娄底,112.0015035,27.7032086,2020/2/11,69,,9,0,1,159,15,1
益阳,112.361516,28.55971118,2020/2/11,58,,1,0,0,44,1,0
衡阳,112.5784472,26.89957614,2020/2/11,45,,2,0,0,45,3,4
永州,111.6194551,26.42586412,2020/2/11,43,,0,0,0,39,1,2
怀化,110.0085143,27.5751609,2020/2/11,39,,0,3,0,33,4,1
郴州,113.0214605,25.77668327,2020/2/11,38,,1,1,0,16,1,0
湘潭,112.9504642,27.83570223,2020/2/11,32,,0,1,0,15,1,1
张家界,110.4855325,29.12281556,2020/2/11,5,,0,0,0,12,1,0
晋中,112.7595948,37.69283941,2020/2/11,34,,0,0,0,15,5,0
运城,111.0133895,35.03270691,2020/2/11,19,,4,0,0,10,0,0
太原,112.5563915,37.87698903,2020/2/11,18,,0,0,0,5,1,0
大同,113.3064363,40.08246872,2020/2/11,11,,0,0,0,2,0,0
长治,113.1225589,36.20126837,2020/2/11,8,,0,0,0,56,0,0
晋城,112.8585782,35.49628459,2020/2/11,8,,0,0,0,56,0,0
朔州,112.4393709,39.33710837,2020/2/11,7,,3,0,0,46,0,0
忻州,112.7406242,38.42238339,2020/2/11,7,,1,0,0,38,2,0
吕梁,111.1504497,37.52449775,2020/2/11,6,,4,0,0,36,3,0
阳泉,113.5876167,37.86236085,2020/2/11,4,,1,0,0,26,2,0
临汾,111.5255302,36.0937419,2020/2/11,2,,5,0,0,24,0,0
沧州,116.8455808,38.31021514,2020/2/11,37,,0,0,0,17,1,0
唐山,118.1864595,39.63658372,2020/2/11,33,,0,0,0,14,0,0
保定,115.4714638,38.87998777,2020/2/11,31,,0,0,0,13,0,0
邯郸,114.5456282,36.63126273,2020/2/11,29,,0,0,0,12,0,0
廊坊,116.6905817,39.54336666,2020/2/11,28,,0,0,0,10,0,0
石家庄,114.5215319,38.04831193,2020/2/11,27,,0,0,0,7,0,0
邢台,114.5114623,37.07668595,2020/2/11,21,,0,0,0,7,0,0
张家口,114.8925722,40.7732372,2020/2/11,21,,0,0,0,3,0,0
秦皇岛,119.6085306,39.9417481,2020/2/11,9,,0,0,0,1,0,0
衡水,115.6754061,37.74519141,2020/2/11,8,,4,2,0,114,17,0
承德,117.9693975,40.95785601,2020/2/11,7,,0,0,0,21,1,0
长春,125.3306021,43.8219535,2020/2/11,42,,0,0,0,22,5,0
四平市,124.3564816,43.17199357,2020/2/11,12,,0,0,0,14,0,0
公主岭,124.8294487,43.51083266,2020/2/11,6,,0,0,0,17,4,0
辽源,125.1504252,42.89405501,2020/2/11,6,,0,2,0,13,7,0
吉林市,126.5556345,43.84356783,2020/2/11,5,,0,0,0,7,1,0
延边,129.4773763,42.91574303,2020/2/11,5,,0,0,0,8,4,0
通化,125.9466063,41.7338158,2020/2/11,3,,0,0,0,8,6,0
松原,124.8314819,45.14740419,2020/2/11,2,,0,0,0,3,1,0
梅河口,125.7176078,42.54488389,2020/2/11,1,,0,0,0,1,0,0
白城,122.8455906,45.62550436,2020/2/11,1,,0,0,0,1,0,0
南昌,115.8645894,28.6894553,2020/2/11,204,,6,1,0,131,42,1
新余,114.9235347,27.8235787,2020/2/11,117,,1,0,0,37,3,0
上饶,117.9494596,28.46062592,2020/2/11,116,,3,0,0,36,5,0
九江,116.0075349,29.71134056,2020/2/11,105,,1,1,0,35,6,0
宜春,114.4235637,27.82085642,2020/2/11,88,,0,0,0,30,5,0
赣州,114.9405034,25.8351761,2020/2/11,72,,0,0,0,22,1,0
抚州,116.3645388,27.95489225,2020/2/11,68,,1,0,0,21,3,0
萍乡,113.8614964,27.62839271,2020/2/11,29,,0,1,0,22,5,0
吉安,115.0005107,27.11972683,2020/2/11,21,,0,0,0,19,2,0
鹰潭,117.0755754,28.26578706,2020/2/11,18,,1,0,0,17,0,0
景德镇,117.1845764,29.27424771,2020/2/11,5,,1,0,0,11,3,0
赣江新区,115.8502478,28.46574304,2020/2/11,1,,0,2,0,10,3,0
乌鲁木齐,87.62443994,43.8307632,2020/2/11,20,,0,0,0,9,2,0
兵团第四师,113.3038859,23.08333293,2020/2/11,9,,0,0,0,10,4,0
兵团第九师,112.9120251,28.21598432,2020/2/11,4,,0,1,0,8,2,0
昌吉州,87.31500162,44.01685416,2020/2/11,4,,1,0,0,7,2,0
巴州,106.7755131,31.8576856,2020/2/11,3,,0,0,0,6,1,0
兵团第八师石河子市,118.7724304,32.24015401,2020/2/11,2,,0,1,0,13,9,0
吐鲁番市,89.19729725,42.95698485,2020/2/11,1,,0,2,0,3,2,0
兵团第七师,113.3045127,23.083274,2020/2/11,1,,0,1,0,3,2,0
阿克苏地区,80.26694348,41.17502986,2020/2/11,1,,0,0,0,1,0,0
兵团第六师五家渠市,113.3043803,23.08322114,2020/2/11,1,,0,0,0,28,7,0
兵团第十二师,113.0291625,28.12675628,2020/2/11,1,,0,0,0,16,4,0
合肥,117.2334427,31.82657783,2020/2/11,157,,0,0,0,12,1,0
蚌埠,117.3955133,32.9215237,2020/2/11,141,,0,0,0,11,0,0
阜阳,115.8204361,32.89606099,2020/2/11,138,,0,0,1,11,0,1
亳州,115.7844632,33.8506427,2020/2/11,97,,0,0,0,8,0,0
安庆,117.0636039,30.53095657,2020/2/11,80,,0,0,0,7,1,0
六安,116.5264097,31.74145082,2020/2/11,59,,0,0,0,6,2,0
宿州,116.9705439,33.65209533,2020/2/11,36,,0,1,0,7,4,0
马鞍山,118.5135796,31.6762656,2020/2/11,32,,0,0,0,3,0,0
芜湖,118.4394314,31.35853666,2020/2/11,31,,0,1,0,3,1,0
铜陵,117.8184768,30.95123324,2020/2/11,27,,0,0,0,3,1,0
淮北,116.8045373,33.9616563,2020/2/11,24,,0,0,0,1,1,0
淮南,117.0063889,32.6318474,2020/2/11,24,,2,1,0,33,4,0
池州,117.498421,30.67088379,2020/2/11,16,,0,0,0,25,1,0
滁州,118.3394061,32.26127087,2020/2/11,12,,0,2,0,22,4,0
黄山,118.3454373,29.72188979,2020/2/11,9,,0,2,0,17,5,0
宣城,118.7655342,30.94660155,2020/2/11,6,,0,0,0,10,2,0
福州,119.3034698,26.08042942,2020/2/11,64,,0,2,0,10,3,1
莆田,119.014521,25.45986546,2020/2/11,52,,0,0,0,10,5,0
泉州,118.6824463,24.87995233,2020/2/11,43,,0,0,0,4,0,0
厦门,118.0964355,24.48540661,2020/2/11,32,,0,2,0,4,3,0
宁德,119.5545107,26.67224171,2020/2/11,24,,0,1,0,44,10,0
漳州,117.6535765,24.51892979,2020/2/11,19,,0,0,1,39,4,1
南平,118.1843695,26.64777287,2020/2/11,19,,0,0,0,31,5,0
三明,117.6455212,26.26973652,2020/2/11,13,,0,0,0,21,0,1
龙岩,117.0234476,25.08121984,2020/2/11,6,,0,0,0,17,1,0
西宁,101.7844502,36.6233847,2020/2/11,15,,0,1,0,22,7,0
海北州,100.9074343,36.96066282,2020/2/11,3,,0,0,0,11,0,0
拉萨,91.12082392,29.65004027,2020/2/11,1,,0,0,0,9,1,0
吐鲁番,89.19729725,42.95698485,2020/2/11,0,,0,0,0,8,0,0
武汉,114.3115816,30.59846674,2020/2/12,32994,,0,0,0,8,0,0
孝感,113.9225101,30.93068923,2020/2/12,2874,,0,0,0,4,0,0
黄冈,114.8784905,30.45935886,2020/2/12,2662,,0,0,0,3,0,0
荆州,112.2455226,30.34084211,2020/2/12,1431,,0,0,0,5,5,0
随州,113.38945,31.69651677,2020/2/12,1160,,9,20,0,490,140,0
襄阳,112.1285372,32.0147968,2020/2/12,1101,,0,10,0,153,35,0
鄂州,114.9016074,30.39657217,2020/2/12,1065,,3,-4,0,162,63,0
荆门,112.206393,31.04173258,2020/2/12,927,,1,3,0,144,49,0
黄石,115.0455329,30.20520785,2020/2/12,911,,0,2,0,42,8,0
宜昌,111.2925492,30.69744648,2020/2/12,810,,1,0,0,55,23,0
十堰,110.8045296,32.63506186,2020/2/12,562,,0,2,0,41,15,0
咸宁,114.3285191,29.84705595,2020/2/12,534,,0,3,0,21,8,0
仙桃,113.4496094,30.33358775,2020/2/12,480,,0,2,0,17,9,0
天门,113.1724092,30.66962183,2020/2/12,362,,0,0,0,10,4,0
恩施州,109.4945926,30.27793958,2020/2/12,229,,0,0,0,10,5,0
潜江,112.9054741,30.40835793,2020/2/12,94,,3,4,0,46,7,0
神农架林区,110.6825249,31.75049601,2020/2/12,10,,0,1,0,53,14,1
深圳,114.0645518,22.54845664,2020/2/12,391,,0,3,0,47,10,0
广州,113.2714313,23.13533631,2020/2/12,327,,3,0,0,41,5,0
珠海,113.5825548,22.27656465,2020/2/12,89,,0,0,0,38,3,0
佛山,113.1285122,23.02775875,2020/2/12,81,,0,2,0,45,12,0
东莞,113.7584205,23.02730841,2020/2/12,70,,1,2,0,43,14,0
中山,113.3994224,22.52231467,2020/2/12,64,,0,0,0,38,9,0
惠州,114.423558,23.11635885,2020/2/12,55,,2,0,0,35,6,1
江门,113.0885562,22.58460388,2020/2/12,22,,0,0,0,32,4,0
汕头,116.6885286,23.35909172,2020/2/12,25,,3,0,0,23,1,0
茂名,110.9315426,21.66906403,2020/2/12,13,,0,0,0,23,4,0
湛江,110.3655544,21.27672344,2020/2/12,21,,0,0,0,15,2,0
肇庆,112.4714889,23.05288877,2020/2/12,16,,0,0,0,18,7,0
阳江,111.9884893,21.86433973,2020/2/12,13,,0,0,0,12,6,0
梅州,116.1295374,24.29417753,2020/2/12,13,,2,0,0,48,7,0
清远,113.0624683,23.68823029,2020/2/12,12,,0,0,0,15,2,0
韶关,113.6035273,24.81588128,2020/2/12,8,,0,0,0,14,2,0
揭阳,116.3785122,23.55574049,2020/2/12,8,,0,0,0,13,1,0
潮州,116.6294702,23.66262319,2020/2/12,5,,0,0,0,14,3,0
汕尾,115.3815526,22.79126304,2020/2/12,5,,0,1,0,13,3,0
河源,114.7074463,23.74968437,2020/2/12,3,,0,0,0,9,0,0
外地来沪人员,117.0233851,25.99602656,2020/2/12,101,,0,0,0,7,2,0
浦东新区,121.5504546,31.22734829,2020/2/12,56,,0,0,0,7,3,0
宝山区,121.496563,31.41027947,2020/2/12,20,,0,0,0,4,0,0
徐汇区,121.4433964,31.19455677,2020/2/12,17,,0,0,0,4,0,0
闵行区,121.3886119,31.11884258,2020/2/12,18,,0,0,0,5,2,0
静安区,121.4534318,31.23384493,2020/2/12,16,,0,0,0,2,0,0
松江区,121.2344796,31.03713518,2020/2/12,14,,0,0,0,1,0,0
普陀区,121.4035693,31.25497337,2020/2/12,11,,0,3,0,54,14,1
长宁区,121.4304544,31.22684797,2020/2/12,13,,0,-4,0,29,6,0
奉贤区,121.4805037,30.92372011,2020/2/12,9,,0,1,0,15,2,0
杨浦区,121.5325199,31.26552414,2020/2/12,8,,0,0,0,13,1,0
嘉定区,121.2725951,31.38015534,2020/2/12,8,,0,0,0,7,0,0
虹口区,121.5115865,31.2697467,2020/2/12,7,,0,0,0,8,1,1
黄浦区,121.4915856,31.23724715,2020/2/12,6,,0,0,0,6,0,1
青浦区,121.1305531,31.15545432,2020/2/12,5,,0,1,0,6,2,0
崇明区,121.4035569,31.62856998,2020/2/12,3,,0,0,0,4,0,0
金山区,121.6155666,25.22015442,2020/2/12,3,,0,0,0,3,0,0
哈尔滨,126.5416151,45.80882583,2020/2/12,159,,0,0,0,3,1,0
鸡西,130.9756187,45.30087232,2020/2/12,44,,0,1,0,3,1,0
绥化,126.9753569,46.66003218,2020/2/12,45,,0,0,0,2,0,0
双鸭山,131.1653417,46.6531859,2020/2/12,39,,0,1,1,3,1,1
齐齐哈尔,123.9245709,47.35997719,2020/2/12,33,,0,0,0,1,1,0
七台河,131.0115446,45.77630032,2020/2/12,16,,0,0,0,11,0,0
大庆,125.1086576,46.59363318,2020/2/12,15,,0,0,0,11,2,0
牡丹江,129.6395398,44.55624571,2020/2/12,12,,0,0,0,7,0,0
佳木斯,130.3273591,46.80568999,2020/2/12,15,,0,0,0,6,0,0
黑河,127.5354899,50.25127231,2020/2/12,10,,0,0,0,6,0,0
鹤岗,130.3044329,47.35605616,2020/2/12,5,,0,0,0,6,1,0
大兴安岭,124.1529279,50.42002596,2020/2/12,2,,0,0,0,5,2,0
朝阳区,125.2954013,43.84064147,2020/2/12,56,,0,0,0,3,0,0
海淀区,116.3054341,39.96548984,2020/2/12,56,,1,0,0,3,1,0
西城区,116.3725136,39.91812361,2020/2/12,46,,0,0,0,2,0,0
大兴区,116.3486252,39.73255524,2020/2/12,38,,0,0,0,1,0,0
丰台区,116.2924019,39.8649372,2020/2/12,36,,1,0,0,32,12,0
外地来京人员,117.0233851,25.99602656,2020/2/12,26,,3,0,0,22,6,0
昌平区,116.2376179,40.22641337,2020/2/12,24,,2,0,0,5,2,0
通州区,121.0814255,32.07035574,2020/2/12,17,,0,0,0,3,2,0
房山区,116.1494438,39.75432584,2020/2/12,14,,0,0,0,1,1,0
石景山区,116.2296127,39.91135381,2020/2/12,13,,0,0,0,1,1,0
东城区,116.422401,39.93482727,2020/2/12,12,,0,0,0,35,14,2
顺义区,116.6614243,40.13635076,2020/2/12,10,,0,1,0,8,1,0
怀柔区,116.6383859,40.3226184,2020/2/12,7,,0,0,0,12,6,0
密云区,116.849547,40.38217566,2020/2/12,7,,0,0,0,8,2,0
门头沟区,116.1076036,39.94614672,2020/2/12,3,,1,0,0,7,1,0
延庆区,115.9816316,40.46216897,2020/2/12,1,,0,0,0,4,0,0
西安,108.9464656,34.34726882,2020/2/12,114,,0,1,0,4,1,0
汉中,107.0294302,33.07379991,2020/2/12,21,,0,0,0,3,1,0
安康,109.0356011,32.69051277,2020/2/12,22,,0,1,0,3,3,0
渭南,109.5165896,34.50571552,2020/2/12,14,,0,1,0,2,2,0
咸阳,108.7154225,34.33547629,2020/2/12,17,,0,0,0,1,1,0
宝鸡,107.2445754,34.36891564,2020/2/12,13,,3,0,1,44,1,2
商洛,109.9244179,33.87863385,2020/2/12,7,,1,0,0,14,2,1
铜川,108.9524042,34.90263708,2020/2/12,8,,0,0,0,12,2,0
延安,109.4965819,36.59111104,2020/2/12,8,,1,0,0,6,0,0
榆林,109.741616,38.29088384,2020/2/12,3,,2,0,0,6,0,0
韩城,110.4495526,35.48208679,2020/2/12,1,,0,0,0,6,1,0
杨凌,108.1012881,34.27243906,2020/2/12,1,,0,0,0,6,1,0
成都,104.0815335,30.65582188,2020/2/12,131,,0,0,0,4,0,0
甘孜州,101.9685467,30.05527884,2020/2/12,37,,0,0,0,4,0,0
达州,107.4745939,31.21430772,2020/2/12,36,,0,0,0,4,1,0
南充,106.1175026,30.84378251,2020/2/12,35,,0,0,0,3,0,0
广安,106.6395527,30.46174611,2020/2/12,30,,0,1,0,4,2,0
巴中,106.7515853,31.87288859,2020/2/12,22,,0,0,0,2,1,0
内江,105.064588,29.58588654,2020/2/12,21,,0,0,0,1,0,0
绵阳,104.6855619,31.47366305,2020/2/12,22,,0,0,0,1,0,0
泸州,105.4485241,28.8776683,2020/2/12,19,,1,8,0,103,23,1
德阳,104.4044194,31.133115,2020/2/12,17,,0,0,0,25,2,0
宜宾,104.6494037,28.75800703,2020/2/12,11,,3,1,0,21,1,0
凉山州,102.2735027,27.8877523,2020/2/12,10,,0,0,0,20,1,0
自贡,104.7844488,29.34558492,2020/2/12,9,,1,1,0,21,4,0
遂宁,105.5994215,30.53909767,2020/2/12,10,,0,2,0,20,3,0
眉山,103.8565633,30.08252612,2020/2/12,8,,2,0,0,19,2,0
雅安,103.0495426,30.01679255,2020/2/12,7,,0,2,0,20,3,1
广元,105.8504232,32.44161631,2020/2/12,6,,1,0,0,16,0,0
攀枝花,101.7255412,26.58803317,2020/2/12,13,,1,1,0,17,3,0
乐山,103.7725376,29.55794072,2020/2/12,3,,0,0,0,14,1,0
资阳,104.6344353,30.13495656,2020/2/12,3,,0,0,0,19,7,0
阿坝州,102.2314155,31.90551158,2020/2/12,1,,0,1,0,15,3,0
沈阳,123.4710966,41.68383007,2020/2/12,28,,0,0,0,14,3,0
大连,121.6216315,38.91895367,2020/2/12,16,,1,1,0,22,12,0
锦州,121.1325963,41.1009315,2020/2/12,12,,1,5,0,17,8,0
盘锦,122.0774901,41.12587529,2020/2/12,11,,0,0,0,10,1,0
葫芦岛,120.8433983,40.71736444,2020/2/12,11,,0,0,0,20,11,1
阜新,121.676408,42.0280219,2020/2/12,8,,0,0,0,8,0,0
铁岭,123.7323652,42.229948,2020/2/12,7,,0,0,0,8,0,0
朝阳,120.4574995,41.57982086,2020/2/12,6,,0,0,0,8,0,0
丹东,124.3615473,40.00640871,2020/2/12,7,,0,1,0,13,7,0
鞍山,123.0013725,41.1150536,2020/2/12,3,,0,1,0,8,2,0
本溪,123.6925071,41.49291646,2020/2/12,3,,0,1,0,10,5,0
辽阳,123.2433664,41.27416129,2020/2/12,3,,1,0,0,6,1,0
营口,122.2415747,40.67313684,2020/2/12,1,,0,2,0,7,3,0
贵阳,106.6365768,26.65332482,2020/2/12,33,,0,0,0,5,1,0
遵义,106.9334277,27.73170088,2020/2/12,25,,0,0,0,4,0,0
毕节,105.2985888,27.29021508,2020/2/12,22,,0,0,0,4,1,0
黔南州,107.5284027,26.2606162,2020/2/12,17,,0,0,0,3,0,0
黔东南州,107.9894462,26.58970297,2020/2/12,10,,0,0,0,4,2,0
六盘水,104.8375546,26.59883311,2020/2/12,10,,0,0,0,2,0,0
铜仁,109.1964389,27.73778646,2020/2/12,10,,0,0,0,1,0,0
安顺,105.9544171,26.25925238,2020/2/12,4,,1,0,0,1,0,0
黔西南州,104.9124921,25.09396735,2020/2/12,4,,0,0,0,1,0,0
南宁,108.3734508,22.8226066,2020/2/12,44,,0,1,0,2,2,0
北海,109.1265332,21.4868365,2020/2/12,39,,0,0,0,2,2,0
桂林,110.2035454,25.24288572,2020/2/12,31,,0,0,0,1,1,0
河池,108.0914999,24.69891173,2020/2/12,21,,1,1,0,85,17,0
防城港,108.3604188,21.69300529,2020/2/12,17,,3,4,0,90,26,0
柳州,109.4344219,24.33196139,2020/2/12,22,,5,1,0,71,17,0
来宾,109.2274582,23.75654676,2020/2/12,11,,4,0,0,51,6,0
玉林,110.1884531,22.65983051,2020/2/12,9,,1,0,0,49,9,0
钦州,108.6605802,21.98659354,2020/2/12,8,,3,1,0,42,6,0
贵港,109.6055203,23.11744838,2020/2/12,8,,1,0,0,38,11,0
贺州,111.5735263,24.4094509,2020/2/12,4,,2,0,0,38,12,0
百色,106.6245893,23.90818593,2020/2/12,3,,1,9,0,37,15,0
梧州,111.2855168,23.48274528,2020/2/12,5,,4,0,0,25,6,0
温州,120.7064769,28.0010854,2020/2/12,490,,2,0,0,20,6,0
宁波,121.6285725,29.86603305,2020/2/12,153,,0,0,0,12,2,0
杭州,120.2155118,30.25308298,2020/2/12,162,,0,0,0,12,6,0
台州,121.4274347,28.66219406,2020/2/12,144,,9,11,0,240,49,0
嘉兴,120.7635518,30.75097483,2020/2/12,42,,7,2,0,145,38,2
金华,119.6534362,29.08463939,2020/2/12,55,,4,4,0,141,48,0
绍兴,120.5854785,30.03636931,2020/2/12,41,,6,11,0,134,42,0
衢州,118.8665967,28.9755458,2020/2/12,21,,1,11,2,87,25,2
丽水,119.9295731,28.47327818,2020/2/12,17,,2,0,0,68,20,0
湖州,120.0945166,30.89896394,2020/2/12,10,,1,0,1,54,7,2
舟山,122.2135563,29.99091168,2020/2/12,10,,1,3,0,50,13,0
烟台,121.4544154,37.47003838,2020/2/12,46,,1,4,0,56,19,1
青岛,120.3894552,36.0722275,2020/2/12,53,,0,0,0,34,3,0
济南,117.1263994,36.6565542,2020/2/12,47,,0,0,0,33,6,0
潍坊,119.1683779,36.71265155,2020/2/12,41,,1,2,0,30,4,0
聊城,115.9915878,36.46275819,2020/2/12,38,,1,0,0,29,5,1
临沂,118.363533,35.11067124,2020/2/12,45,,0,1,0,25,3,0
济宁,116.5936123,35.42017739,2020/2/12,43,,0,0,0,19,4,0
威海,122.127541,37.51643055,2020/2/12,38,,0,0,0,13,1,0
德州,116.3655567,37.44130845,2020/2/12,35,,0,0,0,7,3,0
泰安,117.0944948,36.20585804,2020/2/12,32,,0,0,0,4,0,0
淄博,118.0614525,36.81908568,2020/2/12,23,,5,7,0,228,63,0
枣庄,117.3305419,34.81599405,2020/2/12,23,,2,0,0,148,42,1
日照,119.5334154,35.422839,2020/2/12,15,,5,8,0,99,41,1
菏泽,115.487545,35.23940742,2020/2/12,18,,4,9,0,75,21,0
滨州,117.977404,37.3881962,2020/2/12,12,,2,2,0,77,26,0
昆明,102.8524484,24.87399815,2020/2/12,48,,3,4,0,72,22,0
西双版纳,100.8034468,22.01360125,2020/2/12,15,,1,0,0,59,22,0
昭通,103.7235118,27.34408386,2020/2/12,14,,0,0,0,43,18,0
曲靖,103.8024348,25.49640693,2020/2/12,13,,0,0,0,38,15,0
玉溪,102.5535603,24.35771094,2020/2/12,14,,0,2,0,45,25,0
大理州,100.2745828,25.61212842,2020/2/12,13,,0,1,0,32,12,0
保山,99.17727329,25.13903879,2020/2/12,9,,0,2,0,39,23,0
丽江,100.2324645,26.86065744,2020/2/12,7,,0,0,0,5,3,0
红河州,103.3815491,23.36999625,2020/2/12,7,,1,0,0,35,8,0
普洱,100.9725698,22.83097919,2020/2/12,4,,0,0,0,18,3,0
楚雄州,101.5344125,25.05177357,2020/2/12,4,,0,0,0,19,8,0
德宏州,98.59135936,24.4380107,2020/2/12,5,,1,0,0,12,4,0
文山州,104.222569,23.40599429,2020/2/12,2,,0,0,0,8,0,0
临沧,100.0954404,23.89046856,2020/2/12,1,,0,0,0,7,0,0
三亚,109.5185567,18.25873629,2020/2/12,54,,0,0,0,8,2,0
海口,110.3255255,20.04404944,2020/2/12,29,,0,0,0,7,2,0
儋州,109.5874558,19.52714611,2020/2/12,15,,0,0,0,4,0,0
万宁,110.3994344,18.80010699,2020/2/12,13,,0,0,0,6,5,0
昌江,109.0624641,19.30399788,2020/2/12,7,,0,0,0,2,1,0
澄迈,110.0135109,19.74434867,2020/2/12,8,,2,1,0,35,4,0
琼海,110.4805445,19.26425402,2020/2/12,6,,5,0,1,42,12,2
临高,109.697443,19.91947477,2020/2/12,6,,2,2,0,31,7,0
陵水,110.0444641,18.5123316,2020/2/12,4,,0,1,0,27,4,0
保亭,109.7034815,18.64690996,2020/2/12,3,,4,1,0,25,4,0
东方,108.6585665,19.10110473,2020/2/12,3,,0,0,0,31,11,0
文昌,110.8045087,19.54906208,2020/2/12,3,,1,3,0,29,11,0
乐东,109.180508,18.75587149,2020/2/12,2,,0,3,0,21,8,1
定安,110.3655335,19.68711995,2020/2/12,3,,0,1,0,9,2,0
琼中,109.8445106,19.03916379,2020/2/12,1,,0,0,0,7,1,0
包头,109.8465435,40.66292879,2020/2/12,11,,0,2,0,8,4,0
鄂尔多斯,109.7874432,39.61448231,2020/2/12,11,,0,0,0,42,11,0
呼和浩特,111.7555086,40.848423,2020/2/12,7,,1,0,0,13,2,1
通辽,122.2505218,43.65798008,2020/2/12,6,,0,0,0,6,1,0
巴彦淖尔,107.3943981,40.74935949,2020/2/12,6,,0,1,0,6,2,0
呼伦贝尔,119.7723705,49.21844648,2020/2/12,6,,0,0,0,5,2,0
赤峰,118.8955204,42.2616861,2020/2/12,5,,0,0,0,3,0,0
乌兰察布,113.1394677,41.00074833,2020/2/12,3,,0,0,0,5,3,0
锡林郭勒盟,116.0543914,43.93942267,2020/2/12,3,,0,0,0,2,1,0
乌海市,106.800391,39.66200636,2020/2/12,2,,0,0,0,1,0,0
兴安盟,122.0443645,46.08846371,2020/2/12,1,,0,0,0,1,0,0
银川,106.2384936,38.49246006,2020/2/12,32,,6,8,0,210,61,0
吴忠,106.2053713,38.00371291,2020/2/12,22,,3,2,0,119,17,0
固原,106.2485774,36.02161726,2020/2/12,5,,4,0,0,109,14,0
中卫,105.2035709,37.50570142,2020/2/12,3,,4,2,0,121,28,0
宁东,118.6426169,32.06191141,2020/2/12,1,,7,0,0,95,16,0
石嘴山,106.3906004,38.98968284,2020/2/12,1,,4,2,0,76,10,1
兰州,103.8405212,36.06723469,2020/2/12,35,,1,3,0,69,14,0
平凉,106.6714423,35.54923205,2020/2/12,8,,0,0,0,29,2,0
天水,105.7314167,34.58741188,2020/2/12,12,,0,1,0,18,2,0
定西,104.6324201,35.58683293,2020/2/12,8,,-1,0,0,20,5,0
甘南,102.9175847,34.98913991,2020/2/12,7,,0,0,0,5,1,0
白银,104.1444508,36.55082533,2020/2/12,4,,0,0,0,1,0,0
陇南,104.928575,33.40662023,2020/2/12,4,,1,0,0,21,2,0
庆阳,107.6493857,35.71521598,2020/2/12,3,,1,0,0,10,0,0
临夏,103.2163906,35.60756218,2020/2/12,3,,0,0,0,4,0,0
张掖,100.4564115,38.93206601,2020/2/12,2,,0,0,0,4,0,0
金昌,102.1946057,38.52582009,2020/2/12,1,,0,0,0,3,0,0
宝坻区,117.3166007,39.72319448,2020/2/12,44,,0,0,1,2,0,1
河东区,117.258413,39.13448733,2020/2/12,14,,0,0,0,1,0,0
河北区,117.2035928,39.15348514,2020/2/12,12,,0,0,0,1,0,0
北辰区,117.1414027,39.23034391,2020/2/12,6,,0,0,0,1,0,0
南开区,117.1565154,39.14410528,2020/2/12,6,,0,0,0,1,0,0
和平区,121.150732,24.27955689,2020/2/12,6,,0,0,0,1,1,0
外地来津人员,90.93673264,29.04970447,2020/2/12,6,,5,0,1,146,2,4
宁河区,117.8323933,39.33695643,2020/2/12,4,,4,0,0,161,28,1
东丽区,117.3205685,39.09233234,2020/2/12,4,,4,6,0,142,23,0
河西区,117.2294163,39.11571808,2020/2/12,4,,3,4,0,100,16,0
滨海新区,117.7173988,39.00941577,2020/2/12,3,,1,0,0,60,3,0
西青区,117.0144102,39.14872661,2020/2/12,4,,0,14,0,80,29,0
红桥区,117.1575179,39.17328565,2020/2/12,2,,2,0,0,38,8,0
津南区,117.3633868,38.94414857,2020/2/12,1,,0,1,0,31,5,0
武清区,117.0505972,39.38987123,2020/2/12,1,,0,2,0,32,8,0
万州区,108.4155584,30.81362164,2020/2/12,103,,1,1,0,25,6,0
江北区,121.5604213,29.89294838,2020/2/12,25,,1,1,0,28,10,0
綦江区,106.6574842,29.03411375,2020/2/12,21,,-1,0,0,23,6,0
渝中区,106.5754401,29.55909018,2020/2/12,20,,0,0,0,16,3,0
合川区,106.2825411,29.97818124,2020/2/12,21,,1,0,0,13,4,0
垫江县,107.3395659,30.33329397,2020/2/12,20,,0,0,0,9,1,0
